file_path,caption
../datalake/PASTIS24/pickle24x24/40362_8.pickle,"The crop appearing in the image is meadow covering about 17100 m2, soft winter wheat with a dimension close to 6500 m2, corn covering an area close to 15100 m2, leguminous fodder with a dimension close to 7800 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30541_2.pickle,"The crop appearing in the image is soft winter wheat occupying around 2700 m2, corn covering an area close to 13000 m2, winter barley with an approximate area of 31100 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10228_12.pickle,"The image represents a cultivated area of meadow covering an area close to 500 m2, soft winter wheat with a coverage of approximately 38700 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40482_4.pickle,"The image highlights the crop of meadow with an estimated size of 19500 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40051_14.pickle,"The crop of can be seen in the image meadow representing an area of around 23100 m2, soft winter wheat with an approximate area of 800 m2, corn with an approximate area of 12300 m2, soybeans covering about 1200 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40159_8.pickle,"The crop of can be seen in the image soft winter wheat covering about 24800 m2, corn with an estimated size of 11200 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10126_2.pickle,"This area has been identified with the crop of soft winter wheat with a dimension close to 23400 m2, corn covering an area close to 5500 m2, winter rapeseed covering an area close to 18100 m2, beet representing an area of around 8400 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30624_23.pickle,"The image shows the presence of meadow with an approximate area of 1400 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40395_23.pickle,"The crop appearing in the image is soft winter wheat covering an area close to 2600 m2, corn with a coverage of approximately 28500 m2, winter barley covering about 16100 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20267_0.pickle,"The image reveals a crop of meadow covering about 9100 m2, fruits,  vegetables, flowers spanning approximately 2700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20309_0.pickle,"The image represents a cultivated area of meadow occupying around 14000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20471_22.pickle,"A crop of can be identified in the image meadow with a coverage of approximately 4600 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20374_13.pickle,The image shows no sign of any crop.
../datalake/PASTIS24/pickle24x24/20198_12.pickle,"The image shows a cultivated area of meadow covering an area close to 12400 m2, orchard with an estimated size of 23300 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10026_0.pickle,"The image highlights the crop of winter barley with an estimated size of 19600 m2, beet with an estimated surface of 9300 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10261_23.pickle,"This area has been identified with the crop of meadow with a dimension close to 39800 m2, corn with an approximate area of 11500 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20471_17.pickle,No crop was detected in the image.
../datalake/PASTIS24/pickle24x24/20001_16.pickle,"A cultivated area with can be observed meadow with an estimated size of 42800 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40459_14.pickle,"The crop appearing in the image is meadow covering an area close to 33100 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20481_2.pickle,"The crop of is visible in the image soft winter wheat covering an area close to 900 m2, grapevine covering about 35900 m2, winter durum wheat with an estimated size of 3500 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20341_15.pickle,"The image reflects the crop of meadow with an estimated surface of 13400 m2, orchard spanning approximately 1900 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30376_7.pickle,"The crop appearing in the image is meadow covering about 3700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30584_7.pickle,"A crop of can be identified in the image soft winter wheat with a dimension close to 47300 m2, corn covering about 4800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10051_12.pickle,"This land shows the presence of the crop of soft winter wheat with an estimated surface of 3000 m2, winter rapeseed spanning approximately 200 m2, beet covering about 3500 m2, potatoes with a coverage of approximately 23900 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40439_3.pickle,"The crop of can be seen in the image soft winter wheat covering an area close to 18800 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30594_21.pickle,"The crop of can be seen in the image meadow covering about 43100 m2, winter triticale covering about 4400 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40191_9.pickle,"The crop of can be seen in the image corn covering an area close to 2300 m2, grapevine with an approximate area of 31200 m2, leguminous fodder with a dimension close to 400 m2, orchard with an estimated surface of 600 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40055_9.pickle,"The image represents a cultivated area of corn spanning approximately 54000 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30311_22.pickle,"In the image, the cultivated area corresponds to meadow with an estimated size of 6400 m2, soybeans with a coverage of approximately 25400 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30067_0.pickle,"The image shows the presence of soft winter wheat occupying around 23300 m2, corn covering about 33200 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40148_13.pickle,"The crop of is visible in the image meadow covering about 27500 m2, spring barley occupying around 7500 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40032_13.pickle,"The crop appearing in the image is corn covering about 25000 m2, winter barley with an estimated size of 21700 m2, soybeans with a dimension close to 7200 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30067_13.pickle,"In the image, the cultivated area corresponds to meadow with an estimated surface of 2600 m2, soft winter wheat with an estimated surface of 20900 m2, corn with an estimated surface of 26300 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20541_18.pickle,"In the image, the cultivated area corresponds to soft winter wheat covering an area close to 2800 m2, corn with an approximate area of 20600 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40504_17.pickle,"The crop appearing in the image is meadow occupying around 41800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10228_17.pickle,"The image represents a cultivated area of soft winter wheat with an approximate area of 57200 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30390_11.pickle,"The image represents a cultivated area of meadow spanning approximately 16500 m2, winter triticale with a coverage of approximately 1200 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20082_22.pickle,"The image highlights the crop of meadow with an estimated size of 3800 m2, leguminous fodder covering an area close to 8000 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40362_18.pickle,"The image reveals a crop of meadow covering about 4000 m2, corn with a dimension close to 8200 m2, winter triticale covering about 2700 m2, leguminous fodder occupying around 31000 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
